Class,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
lpv,0.019,0.23994200000000002,4,0.333333,-0.002,-1.4000000000000001e-05,0.529626,13.815703,0.000717,0.006999999999999999,0.31666700000000003,0.001809,2139.177945
ecl,0.1585,0.0,11,0.20666700000000002,0.21100000000000002,0.005611,9.803922,17.06135,0.00557,0.04,0.456667,0.016626,1.28426
lpv,0.08199999999999999,0.009788,7,0.333333,-0.003,-4.2e-05,0.047370999999999996,14.43365,0.003006,0.031,0.3,0.006996,806.630176
lpv,0.1295,0.0,12,0.273333,0.11900000000000001,-2.9999999999999997e-05,0.057732000000000006,14.733170000000001,0.004472,0.036000000000000004,0.48,0.016371,483.05172999999996
lpv,0.18100000000000002,0.014249000000000001,7,0.39805799999999997,0.028999999999999998,1.1e-05,0.5852229999999999,14.362732999999999,0.006998000000000001,0.078,0.296117,0.014761000000000002,36.461605
rrlyr,0.126,2.7000000000000002e-05,1,0.33684200000000003,0.07400000000000001,-1.4999999999999999e-05,4.61402,16.204979,0.004633,0.05,0.29473699999999997,0.010381,0.61452
lpv,0.022000000000000002,0.100678,1,0.293333,-0.001,-4e-06,1.59109,14.773173000000002,0.000726,0.006,0.503333,0.002301,1.000777
NonVar,0.027000000000000003,0.017935,1,0.29,0.006999999999999999,1.4999999999999999e-05,2.084095,16.516433,0.000834,0.0085,0.576667,0.003179,1.0794780000000002
lpv,0.077,0.0034189999999999997,10,0.326667,-0.015,1e-05,0.17301,13.493097,0.002935,0.027000000000000003,0.37,0.008001000000000001,182.418423
lpv,0.0315,0.0024059999999999997,2,0.286667,0.006,-1.2e-05,2.319588,14.825673000000002,0.001025,0.008,0.536667,0.0032380000000000004,13.387453
lpv,0.018000000000000002,0.0015689999999999999,1,0.31,-0.006999999999999999,2e-06,0.184874,13.13836,0.000677,0.006,0.47,0.00274,70.8863
ecl,0.114,0.002428,1,0.273333,0.043,-1e-06,2.244669,18.468723,0.002971,0.0325,0.516667,0.009939,1.41812
ecl,0.1445,0.0,1,0.210702,0.17,-2e-06,2.5345619999999998,18.256157,0.004318,0.032,0.538462,0.014921,1.143106
lpv,0.00975,0.045259,2,0.297297,0.001,2e-06,0.13209300000000002,13.191123999999999,0.000408,0.004,0.486486,0.001516,1.007585
lpv,0.1055,0.003493,9,0.22754499999999997,-0.005,-0.00018,0.126146,14.029832,0.003282,0.03,0.371257,0.008907,76.248255
lpv,0.025,0.0010630000000000001,2,0.323333,0.006999999999999999,-1.3000000000000001e-05,0.321681,13.854779999999998,0.0008619999999999999,0.0075,0.496667,0.0028510000000000002,0.9995
ecl,0.282,0.0,1,0.19,0.29,-2.6000000000000002e-05,0.41881,18.928926999999998,0.007384999999999999,0.0615,0.5966670000000001,0.029245999999999998,1.122466
lpv,0.011000000000000001,0.087052,3,0.342246,-0.0025,-1.1e-05,0.107527,13.917663000000001,0.00042300000000000004,0.004,0.326203,0.001078,10.591145
lpv,0.08199999999999999,0.127615,3,0.343333,-0.017,-2.6000000000000002e-05,1.778531,15.352273,0.002844,0.032,0.35,0.007684999999999999,30.575633000000003
lpv,0.03625,1e-05,5,0.349727,-0.0235,-5.6999999999999996e-05,0.441826,13.829939999999999,0.0014609999999999998,0.016,0.251366,0.003904,14.828213
lpv,0.78725,7.000000000000001e-06,15,0.43636400000000003,0.0795,0.0007570000000000001,0.067798,13.806564000000002,0.036686,0.456,0.209091,0.06955599999999999,251.325615
rrlyr,0.345,0.0,1,0.416667,-0.1965,4e-06,0.560144,18.836270000000003,0.010692,0.138,0.32,0.026364999999999996,0.554126
lpv,0.0225,0.622012,2,0.343333,0.0,1e-06,0.022692,15.254257,0.0007639999999999999,0.008,0.39,0.002163,18.154109
lpv,0.0295,0.010731999999999998,5,0.303333,-0.012,1.2e-05,1.6733360000000002,14.987817000000001,0.001036,0.01,0.463333,0.0037359999999999997,175.573648
lpv,0.0415,0.696513,4,0.377551,0.006,-4.5e-05,0.291333,12.103408,0.001905,0.016,0.316327,0.004462,0.49960200000000005
lpv,0.024,0.667103,3,0.306667,0.002,-2e-06,0.026763,15.413957,0.000808,0.008,0.393333,0.002206,0.5006470000000001
rrlyr,0.248,0.013733,1,0.35,0.0035,4e-06,0.336384,18.837223,0.007104999999999999,0.1055,0.3,0.015892,0.611016
ecl,0.2315,0.0,3,0.223333,0.061,0.001893,32.460243,18.718183,0.0056560000000000004,0.034,0.73,0.020155000000000003,0.532187
lpv,0.0305,0.234709,2,0.31,-0.004,-7.000000000000001e-06,0.22883299999999998,15.149673000000002,0.001023,0.01,0.47,0.003498,1.00309
lpv,0.081,0.09996100000000001,3,0.41176499999999994,0.0315,-1.1e-05,0.042517,13.047657000000001,0.0034409999999999996,0.0365,0.284314,0.008662000000000001,1.01715
lpv,0.0135,0.001893,9,0.346667,0.002,-4e-06,0.414304,15.313187,0.000489,0.005,0.473333,0.001633,86.64923
ecl,0.08,0.0,1,0.26,0.0475,0.0,0.061837,17.794863,0.002149,0.022000000000000002,0.49333299999999997,0.008320000000000001,18.814207
lpv,0.0545,0.00086,3,0.227273,0.006,1.4000000000000001e-05,0.012561,12.622466000000001,0.001731,0.009000000000000001,0.568182,0.004912,0.988166
lpv,0.013999999999999999,0.07113799999999999,3,0.31097600000000003,-0.006,5e-06,1.294278,15.606341,0.000521,0.005,0.5243899999999999,0.002179,0.500598
lpv,0.113,0.06762,8,0.313333,-0.01,-2.4e-05,0.026545999999999997,14.276093,0.004004,0.0395,0.45,0.011105,723.661972
lpv,0.2265,0.0,23,0.35,-0.07200000000000001,-0.00015900000000000002,0.218487,13.500070000000001,0.009132,0.09,0.25666700000000003,0.020138,491.666527
lpv,0.02,0.067486,4,0.330882,0.006,7.8e-05,0.158747,15.181044,0.0007379999999999999,0.008,0.470588,0.00247,24.79683
lpv,0.0625,0.010189,14,0.375,-0.0365,-6.1e-05,0.014528999999999999,13.311696,0.002588,0.025,0.294643,0.006456999999999999,262.252816
lpv,0.0185,0.035342,1,0.236486,-0.004,-5e-06,0.297471,15.089297,0.0005809999999999999,0.005,0.5405409999999999,0.002054,582.826128
lpv,0.065,1.4000000000000001e-05,3,0.36,0.044000000000000004,7.000000000000001e-06,0.032544,12.9837,0.002977,0.026000000000000002,0.27,0.009478,46.252676
lpv,0.017,0.244339,2,0.28571399999999997,0.005,1.1e-05,0.25413,12.655643,0.000676,0.005,0.47618999999999995,0.002054,0.940276
lpv,0.0345,0.141898,10,0.31666700000000003,-0.006,1.8e-05,0.44984300000000005,13.892463000000001,0.001277,0.011000000000000001,0.453333,0.004318,114.721
lpv,0.6815,0.0,12,0.13333299999999998,-0.312,-0.000246,8.787879,14.955576999999998,0.01686,0.0735,0.82,0.073888,769.20201
NonVar,0.027000000000000003,0.113257,1,0.3,0.009000000000000001,2.1e-05,1.6740689999999998,16.28729,0.0008439999999999999,0.009000000000000001,0.436667,0.002333,1.032684
rrlyr,0.2245,0.010373,1,0.35786,0.079,-3.1e-05,10.736945,19.188237,0.006248,0.092,0.347826,0.019921,0.727275
lpv,0.016,0.005887,1,0.29787199999999997,0.0085,5e-06,1.143583,12.867191,0.000657,0.005,0.37234,0.002254,11.482325999999999
lpv,0.3675,0.00462,7,0.433962,0.0725,-0.00032900000000000003,0.040847,13.268801999999999,0.01599,0.1625,0.349057,0.032061,115.714033
lpv,0.1155,0.0020329999999999997,10,0.343373,-0.085,-0.00011999999999999999,0.125418,12.988127,0.005234,0.05,0.415663,0.017769,58.014977
lpv,0.0605,0.016425,5,0.34,-0.018000000000000002,-1.7e-05,0.204918,13.797187,0.002311,0.0235,0.346667,0.007464,39.194944
rrlyr,0.261,0.0027429999999999998,1,0.36190500000000003,-0.0555,-1e-06,1.382935,15.829581,0.009144,0.107,0.2,0.020628,0.529822
lpv,0.134,0.506618,10,0.310345,0.021,-5.3e-05,0.12717,12.519975,0.005386999999999999,0.042,0.428571,0.015740999999999998,1.001335
lpv,0.040999999999999995,0.0166,4,0.283333,0.005,3e-06,0.03601,14.566703,0.001276,0.012,0.53,0.004943,421.127593
rrlyr,0.3615,0.003582,1,0.363333,-0.125,1.7e-05,0.584637,18.814593,0.009754,0.135,0.383333,0.029644999999999998,0.5245609999999999
lpv,0.02625,0.462988,1,0.324561,0.0025,-8e-06,0.016606,13.802560999999999,0.001027,0.009000000000000001,0.48245600000000005,0.0038399999999999997,100.876131
lpv,0.048,2.1e-05,7,0.27381,0.0295,0.00010400000000000001,1.298701,14.798661,0.001423,0.012,0.47618999999999995,0.004494,152.099411
lpv,0.017,0.14372200000000002,1,0.296667,0.0015,1e-06,0.030562,15.657786999999999,0.0005639999999999999,0.006,0.476667,0.0020440000000000002,14.16545
lpv,0.02175,0.280596,2,0.33552600000000005,0.0045,-2e-06,0.42405600000000004,13.343,0.000891,0.008,0.480263,0.0035979999999999996,0.500051
ecl,0.233,0.0,1,0.234114,0.15,1.4000000000000001e-05,6.825326,19.211893,0.0060479999999999996,0.057999999999999996,0.6421399999999999,0.025323,0.544948
rrlyr,0.30525,0.000425,1,0.386139,-0.2105,-5.3e-05,0.29664,18.142832000000002,0.009993,0.121,0.346535,0.026786,0.49694399999999994
lpv,0.193,4.2e-05,4,0.252427,-0.105,0.000171,0.047257,13.816573000000002,0.007640000000000001,0.05,0.533981,0.022179,1.014728
lpv,0.0215,0.06892899999999999,2,0.313333,-0.0075,4e-06,0.07202,14.65921,0.000763,0.006999999999999999,0.503333,0.0036829999999999996,21.985989
lpv,0.0165,0.012057,2,0.336667,0.0,-1e-06,0.414079,15.185120000000001,0.0005650000000000001,0.005,0.506667,0.0018440000000000002,15.623075
lpv,0.09699999999999999,0.000656,4,0.336538,-0.035,-0.0001,0.167442,13.132826999999999,0.003994,0.0265,0.442308,0.009511,50.380703999999994
lpv,0.062,0.008524,4,0.390533,-0.01,-1.1e-05,0.167224,14.903012,0.002372,0.028999999999999998,0.325444,0.0054340000000000005,24.264291
ecl,0.2755,0.0,1,0.303333,0.299,1.1e-05,1.189408,13.488443,0.011558,0.095,0.286667,0.032714,2.45654
lpv,0.040999999999999995,0.14238199999999998,4,0.356667,0.01,-1e-05,0.207039,14.556420000000001,0.0015,0.0155,0.43333299999999997,0.004535,1593.2901689999999
lpv,0.0145,0.009087999999999999,1,0.323529,0.009000000000000001,-1e-06,0.248928,12.928265,0.0006580000000000001,0.006,0.37254899999999996,0.002398,0.9895450000000001
lpv,0.019,0.0,6,0.28,0.009000000000000001,-0.001,4.393064,12.620083000000001,0.000731,0.005,0.453333,0.00206,0.48875
lpv,0.04,1e-06,10,0.27,-0.0175,-9e-06,0.432113,14.866577,0.0013130000000000001,0.011000000000000001,0.52,0.005044,299.93183999999997
cep,0.174,0.0,1,0.477941,-0.115,0.00011499999999999999,1.8614939999999998,17.283058999999998,0.006652,0.0885,0.21323499999999998,0.016434999999999998,0.776249
lpv,0.016,0.30280999999999997,2,0.29473699999999997,0.006,-1.3000000000000001e-05,0.25413,13.018358000000001,0.000596,0.005,0.305263,0.0016899999999999999,12.053844999999999
lpv,0.0175,0.15049400000000002,1,0.323333,-0.002,7.000000000000001e-06,0.657439,13.542947,0.0006389999999999999,0.0055,0.48,0.00203,1416.9405800000002
lpv,0.1295,0.42636199999999996,5,0.333333,-0.006999999999999999,1e-05,0.03639,13.663503,0.0052,0.0515,0.366667,0.013798,1.0171540000000001
cep,0.31225,0.0,1,0.356643,-0.251,-0.00016299999999999998,6.0126040000000005,16.723741,0.010797,0.12,0.272727,0.028276999999999997,1.601796
lpv,0.04325,0.5152329999999999,5,0.309434,0.0095,-6e-06,0.166323,14.421242000000001,0.001511,0.016,0.392453,0.004092,512.915561
lpv,0.1105,0.002945,5,0.336667,0.037000000000000005,-1.1e-05,0.21834099999999998,14.230017000000002,0.004062,0.038,0.413333,0.011914,436.81695
lpv,0.0265,0.14022,3,0.3,0.002,-5e-06,0.019724000000000002,15.269413,0.0009130000000000001,0.009000000000000001,0.483333,0.003012,0.994684
rrlyr,0.1885,0.0,1,0.364548,0.0575,-4.6e-05,7.230980000000001,18.601117000000002,0.0058130000000000005,0.09,0.24414699999999998,0.013928,0.658363
cep,0.289,0.0,1,0.47,-0.221,9e-06,2.944269,16.37752,0.010935,0.134,0.173333,0.024909999999999998,1.545433
lpv,0.0135,0.101508,1,0.323333,-0.003,0.0,0.010329000000000001,15.383443,0.000492,0.0055,0.48,0.0021780000000000002,1451.9344199999998
lpv,0.0965,0.054953999999999996,7,0.31,-0.001,-2e-05,0.864398,13.517557,0.003754,0.0335,0.443333,0.011056,0.9959030000000001
lpv,0.013999999999999999,0.198666,2,0.346939,0.004,1e-06,0.31948899999999997,13.355007,0.000508,0.005,0.394558,0.001423,0.345517
lpv,0.0885,0.16452,5,0.33,0.011000000000000001,1.9e-05,0.740741,14.091687,0.003058,0.0315,0.39,0.007559000000000001,449.70219699999996
rrlyr,0.125,0.0,1,0.423333,0.055999999999999994,3e-06,16.608997,17.235347,0.0046890000000000005,0.07,0.216667,0.010773,0.365705
lpv,0.0105,0.098389,2,0.323333,-0.003,-3e-06,0.16375499999999998,13.413563,0.000393,0.004,0.486667,0.001416,0.9990959999999999
lpv,0.11775,0.46093,5,0.330275,0.017,-1.4999999999999999e-05,0.037287,12.940982,0.004736,0.044000000000000004,0.36697199999999996,0.011204,81.828132
lpv,0.0205,0.020931,4,0.277174,0.0045,-1.3000000000000001e-05,0.519831,12.861450999999999,0.000759,0.006,0.472826,0.002643,17.676015
lpv,0.017,0.552967,1,0.32381,-0.0015,1.4999999999999999e-05,3.214286,15.518367000000001,0.000554,0.006,0.371429,0.0017399999999999998,1.0516530000000002
lpv,0.4945,0.0,11,0.323333,0.53,0.000223,0.035668,14.289000000000001,0.019969,0.1755,0.323333,0.064924,187.851334
lpv,0.0165,0.409604,3,0.329412,0.002,2.6000000000000002e-05,0.204708,15.519024,0.000575,0.006999999999999999,0.44705900000000004,0.0018039999999999998,495.81280999999996
ecl,0.2655,0.0,1,0.214047,0.23800000000000002,-2.4e-05,15.411932,19.671254,0.006696,0.07200000000000001,0.598662,0.030425,1.515626
lpv,0.3145,0.07349,12,0.333333,0.008,1.6e-05,0.381679,14.018042999999999,0.011333,0.09699999999999999,0.37333299999999997,0.025767,974.562033
rrlyr,0.192,1.4999999999999999e-05,2,0.33,0.032,-1.3000000000000001e-05,2.311111,18.82684,0.005866,0.08800000000000001,0.293333,0.015144,0.333447
cep,0.1685,1e-06,1,0.389706,-0.09,1.4999999999999999e-05,1.334288,17.412478,0.006044,0.0835,0.279412,0.016059999999999998,0.614121
lpv,0.0465,0.424342,8,0.321212,-0.003,9.499999999999999e-05,0.16334500000000002,13.370006,0.001754,0.017,0.393939,0.004488000000000001,145.181733
rrlyr,0.1255,0.0,1,0.415842,0.017,-3.2e-05,0.581074,16.680743,0.005167000000000001,0.084,0.11881199999999999,0.008273,0.289138
lpv,0.0155,0.046941000000000004,5,0.333333,0.006,-1e-06,0.318471,15.36718,0.000504,0.005,0.46,0.001562,13.480049
lpv,0.0185,0.000651,2,0.33,-0.006,9e-06,0.165406,13.88449,0.000713,0.006999999999999999,0.43,0.002053,2707.5738
lpv,0.19699999999999998,0.0,10,0.446667,0.076,5.1e-05,0.859599,14.255460000000001,0.007999,0.096,0.21,0.019583,1.003723
lpv,0.025,0.465787,3,0.33,-0.001,-1.6e-05,0.185667,13.185863000000001,0.0009699999999999999,0.009000000000000001,0.446667,0.003034,4338.27714
lpv,0.04825,0.042814,3,0.35897399999999996,0.0135,-1e-05,0.012394,13.616273999999999,0.001873,0.018000000000000002,0.384615,0.006097,26.718518
lpv,0.03,0.076658,3,0.303333,0.01,5e-06,1.9323669999999997,13.94394,0.001027,0.01,0.366667,0.003012,14.727398999999998
lpv,0.019,0.452391,2,0.313333,0.0005,-7.000000000000001e-06,0.352113,13.293217000000002,0.000711,0.006,0.443333,0.002182,449.716118
lpv,0.14300000000000002,0.000199,13,0.356667,0.069,-5.4000000000000005e-05,0.033545,13.639327,0.005572,0.0545,0.41,0.015550999999999999,0.9933069999999999
lpv,0.034,0.046506,2,0.34,0.008,-1.4999999999999999e-05,0.49833900000000003,14.099793,0.001294,0.013000000000000001,0.41,0.003617,1734.04626
lpv,0.157,0.0,23,0.25666700000000003,0.111,-4.1e-05,0.21544000000000002,14.039137,0.005612,0.06,0.266667,0.019466999999999998,681.5566650000001
lpv,0.0655,0.003007,6,0.32,-0.018000000000000002,-3.8e-05,1.6366610000000001,15.3582,0.0023,0.026000000000000002,0.353333,0.0057280000000000005,26.28414
lpv,0.013999999999999999,0.23917399999999997,2,0.326667,0.0015,-1e-06,0.639386,14.066429999999999,0.00049,0.005,0.483333,0.001848,1.00474
lpv,0.0275,0.9312040000000001,2,0.330357,0.001,-1.4999999999999999e-05,0.018969,13.428134,0.001113,0.01,0.357143,0.003128,15.915079
lpv,0.0275,0.09923799999999999,3,0.27722800000000003,-0.002,8e-06,0.013837,12.875089,0.001046,0.008,0.47524799999999995,0.003184,0.971
lpv,0.0195,0.682176,2,0.333333,-0.001,-2e-06,0.297066,14.27905,0.000676,0.006,0.353333,0.0017510000000000002,17.852992
lpv,0.02225,0.146857,3,0.326923,-0.0075,-2.8000000000000003e-05,0.030699,15.031385,0.000797,0.009000000000000001,0.326923,0.002195,0.498824
lpv,0.025,0.034551,5,0.333333,0.008,-2.1e-05,0.024717,13.924816,0.0009599999999999999,0.01,0.368421,0.0027649999999999997,132.816137
lpv,0.0945,4.3e-05,4,0.276667,0.0275,-1.6e-05,0.60241,13.498942999999999,0.003218,0.025,0.45,0.010448,33.175067999999996
lpv,0.0145,0.1927,3,0.33,0.002,-3e-06,0.128977,13.590879999999999,0.00057,0.005,0.44,0.0016920000000000001,705.026135
lpv,0.0525,0.025437,6,0.336667,-0.003,7.000000000000001e-06,1.288245,13.733467000000001,0.001891,0.015,0.536667,0.006189,211.11552999999998
ecl,0.146,0.009221,3,0.3,0.039,0.000337,16.71258,19.142889999999998,0.004243,0.0575,0.42,0.013404,0.170995
lpv,0.0215,0.050876,2,0.336667,0.002,-1.3000000000000001e-05,0.384968,14.04134,0.0008699999999999999,0.009000000000000001,0.52,0.003561,16.376285
lpv,0.01425,0.432569,1,0.260274,0.001,-3.8e-05,0.065416,15.475807999999999,0.00043799999999999997,0.005,0.424658,0.001034,0.919932
lpv,0.0485,1.6e-05,4,0.25,0.048,-6e-06,0.71048,11.940583,0.0021899999999999997,0.0155,0.447917,0.007581999999999999,0.5001260000000001
ecl,0.0705,0.006268,1,0.261745,0.023,6e-06,0.525526,18.070999999999998,0.0019489999999999998,0.021,0.590604,0.008190000000000001,0.104452
lpv,0.69075,4e-06,7,0.41509399999999996,0.273,-0.000587,0.021724,14.031782999999999,0.031422000000000005,0.34,0.264151,0.062775,326.599694
lpv,0.027999999999999997,0.6536649999999999,2,0.326733,-0.0035,1e-05,1.159794,13.084375999999999,0.0010949999999999998,0.01,0.29703,0.0025989999999999997,1.082803
ecl,0.1065,2.8999999999999997e-05,1,0.25666700000000003,0.046,1.4000000000000001e-05,0.19541,18.056947,0.002848,0.0295,0.553333,0.012906,1.675284
lpv,0.54625,0.0,18,0.45355200000000007,-0.29,0.001291,0.752418,15.608792000000001,0.022287,0.25,0.26776,0.06897,148.65547
lpv,0.159,0.0,7,0.343333,0.0165,-4e-05,0.299804,13.939567000000002,0.006227,0.064,0.416667,0.020712,296.344083
lpv,0.247,0.031674,11,0.343333,-0.052000000000000005,-0.000148,0.335334,13.61263,0.00923,0.0915,0.34,0.021667,128.788277
lpv,0.0305,6e-06,14,0.386667,0.001,-3.6e-05,0.363196,14.09896,0.001231,0.013999999999999999,0.296667,0.0032630000000000003,37.746210999999995
lpv,0.0275,0.059905999999999994,6,0.361702,0.0015,5e-06,0.25413,12.767809,0.001073,0.008,0.47872299999999995,0.002858,110.99582
ecl,0.0815,0.0,5,0.18,0.08800000000000001,0.001356,4.209542,16.103097,0.002397,0.015,0.566667,0.00851,1.460952
ecl,0.061,0.0,18,0.466667,-0.0065,0.000758,3.024911,14.192639999999999,0.002841,0.04,0.166667,0.005424,6.278238
rrlyr,0.2115,0.023537,1,0.286667,0.055,1e-06,4.435873,19.18443,0.005804,0.071,0.553333,0.022999000000000002,0.294432
ecl,0.129,0.0,1,0.296667,0.066,-2e-05,0.20870999999999998,18.053113,0.003796,0.04,0.483333,0.014691,0.757288
lpv,0.0235,0.421717,2,0.32,0.001,-7.000000000000001e-06,0.151469,14.544963000000001,0.000797,0.008,0.453333,0.002269,0.999704
lpv,0.019,0.24138099999999998,2,0.356667,0.001,0.0,0.023417,15.020382999999999,0.000637,0.006999999999999999,0.44,0.001797,0.487288
lpv,0.0135,0.07097300000000001,2,0.3,0.0,-3e-06,0.673725,15.105936999999999,0.000475,0.005,0.483333,0.0015890000000000001,1.068043
lpv,0.057,0.001517,4,0.33,0.019,-7.000000000000001e-06,1.3093290000000002,14.59893,0.0019030000000000002,0.018000000000000002,0.45,0.005618,23.762465
lpv,0.02425,0.00047999999999999996,2,0.221519,0.0,0.0,0.036319,13.096608,0.000826,0.0055,0.6202529999999999,0.003474,1.0029629999999998
lpv,0.153,0.0,4,0.224719,0.102,1.3000000000000001e-05,0.028941,12.660135,0.005704,0.032,0.539326,0.018659000000000002,66.725895
lpv,0.0185,0.30135100000000004,3,0.307692,0.0015,-8e-06,1.074219,15.087183999999999,0.0006259999999999999,0.006999999999999999,0.334448,0.0017230000000000001,18.924794
cep,0.2695,0.000106,1,0.41304300000000005,-0.10099999999999999,-4.6e-05,0.704225,15.60379,0.010231,0.138,0.231884,0.021436,3.696854
rrlyr,0.1795,1e-06,1,0.38795999999999997,0.036000000000000004,4.9e-05,4.004914,18.685745999999998,0.005431,0.083,0.234114,0.013817,0.360675
rrlyr,0.3835,0.0,1,0.42,-0.23199999999999998,3e-06,0.5604979999999999,18.940179999999998,0.011323,0.155,0.27,0.028931000000000002,0.596896
lpv,0.048,0.103726,5,0.378641,-0.008,-4.8e-05,0.042802,12.310117,0.0022649999999999997,0.021,0.330097,0.005117,46.03754
lpv,0.055999999999999994,0.405146,4,0.306667,0.002,-9e-06,0.184162,13.174282999999999,0.002076,0.019,0.393333,0.005389,246.326382
lpv,0.084,0.695463,15,0.35329299999999997,-0.002,-0.000172,0.144071,15.011107999999998,0.0028350000000000003,0.028999999999999998,0.317365,0.006261999999999999,43.049548
lpv,0.1395,0.00025499999999999996,8,0.383333,0.0225,1e-05,0.013212,14.260397,0.005314,0.062,0.313333,0.011776,198.725437
lpv,0.022000000000000002,0.230667,2,0.32,-0.0015,9e-06,0.192456,14.593353,0.000692,0.006,0.43333299999999997,0.002193,3777.61166
lpv,0.0205,0.11813499999999999,7,0.353591,-0.001,-3.9e-05,0.5882350000000001,13.162779,0.000826,0.006999999999999999,0.441989,0.002431,2675.95878
lpv,0.01,1e-05,34,0.393333,0.002,0.000132,1.396973,13.893587,0.000399,0.004,0.273333,0.000936,10.16982
lpv,0.05275,0.00028700000000000004,4,0.26875,-0.013999999999999999,-7.8e-05,0.11879300000000001,13.570713,0.0019010000000000001,0.016,0.48125,0.007145,24.106292
lpv,0.017,0.553872,1,0.326667,0.0,0.0,0.011314,15.120697,0.000601,0.006,0.506667,0.002182,722.182522
